path,sentence,15_/checkpoint-13600,classla/wav2vec2-xls-r-sabor-hr
/home/peterr/macocu/task6_speech/data/00019402b.flac.wav,čovjek da ne bi onaj koji vrši radove imao problema on to zakopa u zemlju nitko to ne vidi,čovjek da ne bi onaj koji vrši radove imao problema on da zakopa u zemlju netko to ne vidi,čovjek da ne bi onajkoji vrši radoje imao problema on to za kopa uzemlju netko to ne vidi
/home/peterr/macocu/task6_speech/data/00019403.flac.wav,to je prava istina ja vam to govorim sa terena ,ja aispimja vam to govorim sa terena,a o istinajevam to govorim sa terena
/home/peterr/macocu/task6_speech/data/00019404.flac.wav,ali zakon je kriv što se ne može primjenjivati drugačije ,av zakon je kriv što se ne može primjenjivati drugačije,zakon je kriv što se ne može primjenjivat drugačiji
/home/peterr/macocu/task6_speech/data/00019405.flac.wav,još jedna replika na vaše izlaganje ,zeuna replika na vaše izlaganje,in replika na vaše izlaganje
/home/peterr/macocu/task6_speech/data/00019406.flac.wav,kolega lucić u jednom trenu spomenuli ste i klimatske promjene ,oga lucić u jednom trenu spomenuli ste i klimatske promjene,koa lucić u jednom trenu spomenuli ste i klimatske promjene
/home/peterr/macocu/task6_speech/data/00019407a.flac.wav,upravo jučer se moglo čuti da moj grad grad vodice je prvi koji je u hrvatskoj krenuo s primjenom,upravo jučer se moglo čuti da moj grad grad vodice je prvi koji je u hrvatskoj krenuo sa primjenom,i upravo jučer se moglo čuti da moj grad grad vodice je prvi koji je u hrvatskoj krenuo sa primijenom
/home/peterr/macocu/task6_speech/data/00019407b.flac.wav,plana upravljanja za obalno područje vezano za rast razine vode uzrokovane klimatskim promjenama,plana upravljanja za obalno područje vezano za razine vode uzrokovanam i klimatskim promjenama,plana upravljnja za obavno područje vezano za rast razine vode uzrokovane klimatskim promjenama
/home/peterr/macocu/task6_speech/data/00019408a.flac.wav,to je nešto što ću u dogledno vrijeme morati pokrenuti drugi gradovi i općine uz obalu,to je nešto što ću u dogledno vrijeme morati pokrenuti drugi gradovi općine u z obbalu,to je nešto što ću u dogledno vrijeme morati pokrenuti drugi gradovi i općine uzobalu
/home/peterr/macocu/task6_speech/data/00019408b.flac.wav,velik je dio posla mi smo samo krenuli s tim ali to traži i puno sredstava i puno vremena,velikia dio posla mi smo samo okrenuli s timn ali to traži i puno sredstava i puno vremena,velikije dio posla mi smo samo krenuli stim ali to traži i puno sredstava i puno vremena
/home/peterr/macocu/task6_speech/data/00019409.flac.wav,znamo koliko smo imali problema svi mi pa i grad vodice vezano za obilne oborine ,znamo koliko smo imali problema svi mi pa i grad vodice vezano za obiljne oborine,znamo koliko smo imali problema svimi pa i grad vodice vezano za obiljne oborine
/home/peterr/macocu/task6_speech/data/00019410a.flac.wav,ni tu nismo još krenuli s kvalitetnijim rješavanjem tih problema a izgradnja vodnih građevina,mi tu nismo još krenuli sa kvalitetnijim rješavanjem tih problema a izgradnja vodnih građevina,mi tu nismo još krenuli sa kvalitetnijim rješavanjem tih problema a izgradnja vodnih graevina
/home/peterr/macocu/task6_speech/data/00019410b.flac.wav,velikih sustava odvodnje sve je to nešto što je zadatak i stoji na hrvatskim vodama,velikih sustava odvodnje sve to nešto što je zadatak i stoji na hrvatskim vodama,velikih sustava odvodnje sve to nešto što je zadatak i stoji na hrvatskim vodama
/home/peterr/macocu/task6_speech/data/00019411a.flac.wav,evo moj apel da što prije se još kvalitetnije ekipirate da što prije krenete s raspisivanjem natječaja,evo moj apel da što prije se još kvalitetnije ekipirate da što prije krenete sa raspisivanjem natječaja,evo moj apel da što prije se još kvalitetnije ekipirate da što prije krenete sa raspisivanjem natječaja
/home/peterr/macocu/task6_speech/data/00019411b.flac.wav,i omogućavanjem gradovima i općinama rješavanjem ovih problema ili da razmislite o modelu kao što imamo s nekim drugim prihodima,i omogućavanjem gradovima i opčinama rješavanje ovih problema ili da razmislite o modelu kao što imamo sa nekim drugim prihodima,i omogućavanjem gradovima i općinama rješavanjem ovih problema ili da razmislite o modelu kao što imamo sa nekim drugim prihodima
/home/peterr/macocu/task6_speech/data/00019411c.flac.wav,da dio sredstava direktno prebacite gradovima i općinama pa onda da mi to odrađujemo s tim sredstvima prikupljenim na našem području,da dio sredstava diretno preblacite gradovima i općinama pa onda da mi to odrađujemo sa tim sredstvima prikupljenim na našem području,da dio sredstava direktno prevlacite gradovima i općinama pa onda da mi to odradujemo sa tim sredstvima prikupljenim na našem području
/home/peterr/macocu/task6_speech/data/00019412.flac.wav,naprimjer na području grada vodica samo vodne naknade se godišnje prikupi preko dva milijuna kuna ,a primjem na području grada vodica samo vodine naknade se godišnje prikupi preko dva milijuna kuna,naprimje na području grada vodica samovodne naknade se godišnje prikupi preko dva milijuna kuna
/home/peterr/macocu/task6_speech/data/00019413.flac.wav,samo da je dio tih sredstava direktno prihod i ostaje u našem proračunu mi bi već davno raspisali natječaj i odradili taj dio posla ,samo da je dio tih sredstava direktno prihod i ostaje u našem proračunu mi bi već davno raspisali natječaj i odradili taj dio poslol,samo da je dio tih sredstava djirektno prihod i ostaje u našem proračuno mi bi već davno raspisali i natječaj i odradili taj dio poslu
/home/peterr/macocu/task6_speech/data/00019414a.flac.wav,se kolegice da su klimatske promjene upravo učinilo puno toga i o tome sam govorio da evo i u mojoj sredini,se kolegice da su klimatske premjene upravo učinile puno toga i o tome sam govorio da eo i u mojoj sredini,ona se olegice da su klimatske promjene upravo učinile puno toga i o tome sam govorio da evo i u mojoj sredini
/home/peterr/macocu/task6_speech/data/00019414b.flac.wav,u kontinentalnom dijelu na pojedinim dionicama nisu trebali obrambeni nasipi no pokazuje se,u kontinonom dijelu na pojedinim dionicama nisu trebali obrombeni nasjipino pokazuje se,u kontinutnom dijelu na pojedinim dionicama nisu trebali obranbeni i nasipino pokazujer se
/home/peterr/macocu/task6_speech/data/00019414c.flac.wav,da smo samo dvije tisuće četrnaest godine imali sto osamdeset milijuna štete u požeškoslavonskoj županiji,da smo samo dvije tisuće četrnaest godine imali sto osamdeset milijuna štete u podreškom snavnonskoj županiji,da smo samo dvije tisue etrnaest godine imali sto osamdeset milijuna štet j u poeškoalvonskoj županiji
/home/peterr/macocu/task6_speech/data/00019414d.flac.wav,i to su ogromni iznosi i sada ćemo upravo s ovim nasipom riješiti određenu problematiku,i to su ogromni iznosi i sada ćemo upravo s ovim kanalom riješiti sa ovim nasivom riješiti određenu problematiku,i to su ogromni iznosi i sada ćemo upravo sa ovimkanaom riješiti oesa ovim naskom riješiti odredenu problematikuuprau
/home/peterr/macocu/task6_speech/data/00019415a.flac.wav,upravo i kod vas prije deset i petnaest godina nisam čuo i nisam znao i nije primijećeno da su bile tolike oborinske vode dakle da padne sto osamdeset litara čak i dvijesto ne znam rijeka vi,vo i kod vas prije deset petnaest godina nisam ču i nisam znao i nije primijećena da su bile tolike oborinske vode dakle da panest sto osamdeset litara čak ji dvijesto nenam rijeka vi,vo i kod vas prije deset petnaest godina nisam čuo i nisam znao i nije primjećena da su bile tolike oborinske vode dakle dapane sto osamdeset litaračak i dvijesto ne znam rijeka vi
/home/peterr/macocu/task6_speech/data/00019415b.flac.wav,vi i naravno evo i vi ste se našli sada u tom problemu i zato kada sam govorio o onim kanalima o kojima danas kažemo da treba do dvije tisuće dvadeset jedan godine četiripet milijarde ukupno trinaest milijardi,i naravno eu i vi ste se našli sada u tome problemu i zato kada sam govorio o nim kanalima o kojima danas kažemo da treba do dvije dvadeset pedan godine četiripet milijardktrinaest milijardi,i naravno evo i vi ste se našlo sada u tome problemu i zato kada sam govorio onim kanalima o kojima danas kažemo da treba do dvije tisuće dvadeset jedan godine četiripet milijarde e ukupno  trinaest milijardi
/home/peterr/macocu/task6_speech/data/00019415c.flac.wav,ta sredstva će biti kako vrijeme bude odmicalo i zbog ovih klimatskih promjena upravo još nedostatnija ali evo hvala bogu ulaskom i hrvatske u europsku uniju imat ćemo i nepovratna sredstva ali moći ćemo doći i do kvalitetnijih sredstava odnosno kredita uz nižu kamatu,ta sredstva će biti kako vrijeme bude odmicalo i zbog ovih klimatskih promjena upravo još nedostatnija ali evo aa ulaskom kažem i ha u eu imat ćemo i nepovratna sredstva ali moće mo doći i dolekodo kvalitetnijih sredstava odnosno kredita u znižu kamatu,ta sredstva će biti kako vrijeme bude odmicalo i zbog ovih klimatskih premjena upravo  još nedostatnija ali evo vala bogu ulaskom kažem i hrvatsk eu imat ćemo i nepovratna sredstva ali moćemo doći idokvalitetnijih sredstava odnosno kredita uznu kamatu
/home/peterr/macocu/task6_speech/data/00019416a.flac.wav,jednostavno ćemo se morati tome posvetiti jer kažem evo i kod vas su upravo takvi problemi,jednostavno će mu se morati tome posvetiti jer kažem evo i kod vas su upravo taki problemi,jednostavno  emo se morati tome posvetiti jer kažem evo i kod vassu upravo taki problemi
/home/peterr/macocu/task6_speech/data/00019416b.flac.wav,uzrokuju velike materijalne štete i gdje su direktno kroz takve padaline,uzrokuju velike materijalne štete i gdje su direktno kroz ttakve padaline,uzrokuju velike materijalne štete i gdje su direktno kroz takve takve pdpadaline
/home/peterr/macocu/task6_speech/data/00019416c.flac.wav,ugroženo lokalno stanovništvo kako pravno tako i fizičke osobe,ugroženo lokalno stanovništvo i dakle kako pravne tako i fizičke osobe,ugroženo lokalno stanovništvo i dakle kako pravn tako i izičke osobe
/home/peterr/macocu/task6_speech/data/00019417a.flac.wav,svakom slučaju hrvatske vode rade dobar posao treba im dati potporu,usvakom slučaju hae vod rade dobar posao trebao im dati potporu,oakom slučaju hrvatske vode radee dobar posao treba j im dati potporu
/home/peterr/macocu/task6_speech/data/00019417b.flac.wav,ali moramo brže djelovati moramo što prije osigurati ta sredstva jer vremena nemamo,ali moramo brže djelovatii moramo što prije osigurati ta sredstva jer vremena nemamo,ali moramo brže djelovati moramo što prije osigurati ta sredstva jer vremena nemamo
/home/peterr/macocu/task6_speech/data/00019418.flac.wav,šteta su ogromne a to smo vidjeli upravo iz ovog prethodnog vremenskog perioda ,setta su ogromne a to smo vidjeli upravo iz ovog prethodnog vremenskog peria,nte su ogromne a to smo vidjeli upravo iz ovog prethodnog vremenskog perijraa
/home/peterr/macocu/task6_speech/data/00019419.flac.wav,prelazimo na raspravu u ime kluba haenesa i haesua uvaženi zastupnik milorad batinić ,pelezimo na raspravu u ime kluba haenesa i haesua uvaženi zastupnik nrod batinić,prelazimo na rasprav u ime kluba haenesa i haesua uvaženi zastupnik milorobatenić
/home/peterr/macocu/task6_speech/data/00019420.flac.wav,hvala gospođo potpredsjednice ,hvala gospođine potpredsjednice,hvala gospodo potpredsjednice
/home/peterr/macocu/task6_speech/data/00019421.flac.wav,ministre pomoćnice ministra kolegice i kolege ,poeimnistre pomosnice ministara kolegice i kolege,po momise ministra kolegice i kolege
/home/peterr/macocu/task6_speech/data/00019422.flac.wav,dio ovih izmjena zakona možemo podržati a odnose se u samom obrazloženju na točke jedan i dva znači uspostavljanje privremenog obračuna naknade za korištenje voda ,er ovih izmjena zakona možemo podržati odnose se u samom obrazloženju na točke jedan dvani spostavljanje privremenog obračuna naknade za korištenje voda,ovih izmjena zakona možemo podržatiodnose se u samom obrazloženju na točke jedanii dvaznači uspostavljanje privremjenog obračuna naknade  za korištenje voda
/home/peterr/macocu/task6_speech/data/00019423.flac.wav,naprosto u obrazloženju je vrlo jasno definirano i svjesni smo i situacije i okolnosti ,naprosto u obrazloženje je vrlo jasno definirano i svjesni smo i situacije okolnosti,naprosto uobrazloženja je vrlo jasno deinirano i svjesni smo i situacije okolnosti
/home/peterr/macocu/task6_speech/data/00019424a.flac.wav,es obzirom na potrebe i hrvatskih voda a rekao bih prije svega i na potrebe građana hrvatske međutim,znači s obzirom na potrebe i hrvatskih voda a rekao bi prije svega i na potrebe građana hrvatske međutim,znači s obzirom na potrebe i hrvatskih voda a rekao bi prije svega i na potrebe gradana hrvatske mećutim
/home/peterr/macocu/task6_speech/data/00019424b.flac.wav,pod točkama tri i četiri klub haenesa ne može podržati ove izmjene a evo obrazložit ću i zašto,po točkama tri četiri klub haenesa ne može podržati ove izmjene a evo obrazložitću i zašta,pod točkama tri četiri klub haenesa ne može podržati ove izmjeneaevo uvodno ovuobrazložeću izašto
/home/peterr/macocu/task6_speech/data/00019425.flac.wav,naime uvije je bila dilema po pitanju tko i kako treba plaćati zahvaćenu vodu tko isporučenu vodu ,na ime uvijek je bila dilema po pitanju tkoje kako treba plaćati zahvaćenu vodu koji e s poručen u vodu,naime uvijek je bila dilema po pitanju tkoj kako treba plaćati zahvaćenu vodu koj sporučenu vodu
/home/peterr/macocu/task6_speech/data/00019426.flac.wav,i dobro da je uredbama riješeno i definirano drugačije ,dobro da je uredbama riješeno i definirano drugačena,i dobro da je uredbama riješeno i deinirano drugačije
/home/peterr/macocu/task6_speech/data/00019427a.flac.wav,iako velim ovaj dio izmjena zakona da se prolongira,ako velim ovaj dio odlukeo izmjenam zakona da se prolongira,ijako ovelim ovaj dio odluko izmjena zakona da se prolongira
/home/peterr/macocu/task6_speech/data/00019427b.flac.wav,obračun do jedan siječnja dvije tisuće osamnaest godine je za podržati međutim nisam siguran da i tada nećemo biti prisiljeni,obračun do jedan siječnja dvije tisuće osamnaest godine za podržati međutim nisaan nisam siguran da i tada nećemo biti prisiljeni,obračun dojedan siječnje dvije tisuće osamnaest godine zapodržati medutim nisam siguran nisam siguran da i tada nećemo biti prisiljeni
/home/peterr/macocu/task6_speech/data/00019427c.flac.wav,ići na prolongaciju toga roka jer bojim se da ovakvom dinamikom ovakvim tempom,ići na prolongaciju toga roka jer bojim se da ovakvom dinamikom ovakvim tempom,ie na prelongaciju toga roka jer bojim se da movakvom dinamikom ovakvim tempom
